,incident_id,incident_date,month,day,year,state,city_or_county,address,killed,injured,Regions,year category
1665,1348291,March 15 2019,March,15,2019,Alabama,Mobile,515 Dauphin Island Pkwy,2,4,South,late 2010s
1666,1347894,March 14 2019,March,14,2019,Montana,Missoula,5145 Airway Blvd,1,3,West,late 2010s
1667,1344488,March 11 2019,March,11,2019,New Jersey,Paterson,291 12th Ave,0,4,Northeast,late 2010s
1668,1343330,March 10 2019,March,10,2019,Louisiana,Shreveport,2700 block of San Jacinto Ave,0,4,South,late 2010s
1669,1343274,March 10 2019,March,10,2019,Colorado,Denver,15th St and Market St,1,4,West,late 2010s
1670,1338860,March 3 2019,March,3,2019,California,Oakland,316 14th St,0,4,West,late 2010s
1671,1338765,March 3 2019,March,3,2019,Illinois,Chicago,2900 block of E 79th St,0,6,Midwest,late 2010s
1672,1338790,March 2 2019,March,2,2019,Arkansas,Pine Bluff,723 East 25th Ave,1,4,South,late 2010s
1673,1337498,February 28 2019,February,28,2019,California,Oakland,9755 Edes Ave,1,3,West,late 2010s
1674,1333480,February 22 2019,February,22,2019,Alabama,Birmingham,1100 block of Carnation Dr,2,2,South,late 2010s
1675,1331974,February 21 2019,February,21,2019,Maryland,Baltimore,500 block of Bloom St,1,4,South,late 2010s
1676,1332507,February 21 2019,February,21,2019,Kentucky,Elizabethtown,600 N Miles St,2,2,South,late 2010s
1677,1332429,February 21 2019,February,21,2019,Texas,Houston,12800 block of Eastbrook Dr,2,2,South,late 2010s
1678,1332181,February 20 2019,February,20,2019,Tennessee,Covington,529 N College St,0,4,South,late 2010s
1679,1329144,February 17 2019,February,17,2019,Texas,Henderson,504 S Van Buren St,2,2,South,late 2010s
1680,1328792,February 17 2019,February,17,2019,Indiana,Evansville,664 E Illinois St,0,5,Midwest,late 2010s
1681,1329075,February 17 2019,February,17,2019,Louisiana,New Orleans,Tulane Ave and Elk Pl,1,5,South,late 2010s
1682,1328562,February 16 2019,February,16,2019,Mississippi,Clinton,1214 Foxhill Dr,5,0,South,late 2010s
1683,1327321,February 15 2019,February,15,2019,Illinois,Aurora,641 Archer Ave,6,6,Midwest,late 2010s
1684,1324279,February 11 2019,February,11,2019,Texas,Livingston,3628 FM 3126,5,0,South,late 2010s
1685,1323448,February 9 2019,February,9,2019,Virginia,Petersburg,109 Perry St,0,4,South,late 2010s
1686,1321021,February 6 2019,February,6,2019,New York,Brooklyn,1778 Fulton St,1,3,Northeast,late 2010s
1687,1321093,February 5 2019,February,5,2019,Texas,San Antonio,538 Hot Wells Blvd,2,2,South,late 2010s
1688,1319333,February 4 2019,February,4,2019,District of Columbia,Washington,2341 Pennsylvania Ave SE,0,5,South,late 2010s
1689,1319325,February 4 2019,February,4,2019,Louisiana,Baton Rouge,4000 block of Topeka St,0,4,South,late 2010s
1690,1318391,February 3 2019,February,3,2019,Illinois,Chicago,938 E 75th St,2,5,Midwest,late 2010s
1691,1320286,February 3 2019,February,3,2019,California,Palm Springs,E Sunny Dunes Rd and El Placer Rd,4,0,West,late 2010s
1692,1318187,February 1 2019,February,1,2019,California,San Diego,6800 block of Springfield St,0,4,West,late 2010s
1693,1314289,January 28 2019,January,28,2019,Texas,Houston,7815 Harding St,2,5,South,late 2010s
1694,1314253,January 27 2019,January,27,2019,Alabama,Birmingham,Avenue O and Warrior Rd,0,5,South,late 2010s
1695,1312391,January 26 2019,January,26,2019,Georgia,Albany,300 block of W Roosevelt,0,4,South,late 2010s
1696,1312284,January 26 2019,January,26,2019,Louisiana,Gonzales,42350 Church Point Rd,5,0,South,late 2010s
1697,1312463,January 26 2019,January,26,2019,Indiana,Indianapolis,2957 N Sherman Dr,0,5,Midwest,late 2010s
1698,1313291,January 26 2019,January,26,2019,New Jersey,Newark,612 Bergen St,1,3,Northeast,late 2010s
1699,1310775,January 24 2019,January,24,2019,Pennsylvania,State College,1450 S Atherton St,4,1,Northeast,late 2010s
1700,1310397,January 24 2019,January,24,2019,Georgia,Rockmart,319 Williamson St,4,1,South,late 2010s
1701,1309114,January 23 2019,January,23,2019,Florida,Sebring,1901 US 27 S,5,0,South,late 2010s
1702,1306920,January 20 2019,January,20,2019,Florida,Miami,26133 SW 139th Ave,0,4,South,late 2010s
1703,1305563,January 19 2019,January,19,2019,Pennsylvania,Lebanon,1140 Church St,0,4,Northeast,late 2010s
1704,1305679,January 19 2019,January,19,2019,South Carolina,Gaffney,1435 Wilcox Ave,1,4,South,late 2010s
1705,1305516,January 19 2019,January,19,2019,Illinois,Chicago,4400 block of W Madison St,0,4,Midwest,late 2010s
1706,1305538,January 19 2019,January,19,2019,Florida,Jacksonville,11445 Brian Lakes Drive,3,2,South,late 2010s
1707,1305294,January 19 2019,January,19,2019,Texas,Houston,7041 Sherman St,3,2,South,late 2010s
1708,1303486,January 17 2019,January,17,2019,Kentucky,Owensboro,940 Audubon Ave,3,1,South,late 2010s
1709,1302060,January 16 2019,January,16,2019,Florida,Jacksonville,Emerson St and Spring Park Rd,1,5,South,late 2010s
1710,1303303,January 16 2019,January,16,2019,California,Palmdale,Ranch Center Dr and 40th St W,3,1,West,late 2010s
1711,1301778,January 15 2019,January,15,2019,Arkansas,Little Rock,5420 Baseline Rd,1,4,South,late 2010s
1712,1299680,January 13 2019,January,13,2019,Arizona,Phoenix,2445 E Van Buren St,1,5,West,late 2010s
1713,1295294,January 6 2019,January,6,2019,New Mexico,Roswell,1300 block of W College Blvd,0,4,West,late 2010s
1714,1292684,January 4 2019,January,4,2019,Virginia,Hurt,3197 Shula Dr,3,2,South,late 2010s
1715,1293054,January 4 2019,January,4,2019,California,Torrance,22501 Hawthorne Blvd,3,4,West,late 2010s
1716,1292941,January 3 2019,January,3,2019,Arizona,Yuma,3800 block of E County 18½ St,1,3,West,late 2010s
1717,1291779,January 2 2019,January,2,2019,Arkansas,Jonesboro,3516 Galaxy St,1,3,South,late 2010s
1718,1289877,January 1 2019,January,1,2019,South Carolina,Columbia,1709 Decker Blvd,0,5,South,late 2010s
1719,1289618,January 1 2019,January,1,2019,Florida,Tallahassee,2020 W Pensacola St,0,5,South,late 2010s
1720,1289686,December 31 2018,December,31,2018,Ohio,Cleveland,4462 Denison Ave,3,2,Midwest,late 2010s
1721,1288376,December 29 2018,December,29,2018,Ohio,Lima,904 S Main St,1,3,Midwest,late 2010s
1722,1287286,December 28 2018,December,28,2018,Missouri,Saint Charles,150 Whetstone Dr,4,1,Midwest,late 2010s
1723,1284586,December 24 2018,December,24,2018,Louisiana,Lutcher,2176 Main St,2,2,South,late 2010s
1724,1283229,December 23 2018,December,23,2018,Missouri,Springfield,1042 W College St,1,6,Midwest,late 2010s
1725,1282704,December 22 2018,December,22,2018,Nevada,Las Vegas,3528 S Maryland Pkwy,0,4,West,late 2010s
1726,1279617,December 18 2018,December,18,2018,Maryland,Baltimore,3942 Park Heights Ave,0,5,South,late 2010s
1727,1277327,December 15 2018,December,15,2018,Florida,Miami,239 NW 16th St,0,5,South,late 2010s
1728,1277411,December 14 2018,December,14,2018,Colorado,Colorado Springs,700 block of Geiger Ct,1,3,West,late 2010s
1729,1276091,December 13 2018,December,13,2018,Pennsylvania,Philadelphia,4505 N Broad St,0,4,Northeast,late 2010s
1730,1276298,December 11 2018,December,11,2018,Louisiana,Natchitoches,Caspari St and University Pkwy,1,3,South,late 2010s
1731,1272855,December 9 2018,December,9,2018,Wisconsin,Madison,3554 E Washington Ave,0,4,Midwest,late 2010s
1732,1273161,December 8 2018,December,8,2018,California,Inglewood,801 S Inglewood Ave,0,5,West,late 2010s
1733,1272106,December 8 2018,December,8,2018,New York,Corona (Queens),89-25 130th St,0,5,Northeast,late 2010s
1734,1267682,December 1 2018,December,1,2018,Florida,Miami,NW Fifth Ave and NW Eighth St,0,5,South,late 2010s
1735,1266937,November 26 2018,November,26,2018,Tennessee,Powell,Tammy Dr,0,4,South,late 2010s
1736,1262814,November 25 2018,November,25,2018,Alabama,Demopolis,Floyd St and Field St,2,2,South,late 2010s
1737,1263332,November 25 2018,November,25,2018,California,Oakland,1000 block of 24th St,0,4,West,late 2010s
1738,1263086,November 25 2018,November,25,2018,Texas,Houston,4500 block of Yale St,1,3,South,late 2010s
1739,1262013,November 23 2018,November,23,2018,Florida,Miami,5801 NW 27th Ave,2,5,South,late 2010s
1740,1261351,November 22 2018,November,22,2018,Indiana,Fort Wayne,6100 block of Downingtown Dr,3,2,Midwest,late 2010s
1741,1260525,November 21 2018,November,21,2018,Missouri,Saint Louis,4200 block of Shreve Ave,0,4,Midwest,late 2010s
1742,1258777,November 19 2018,November,19,2018,Colorado,Denver,1200 21st Street,1,4,West,late 2010s
1743,1258804,November 19 2018,November,19,2018,Pennsylvania,Philadelphia,5100 block of Malcolm St,4,0,Northeast,late 2010s
1744,1258009,November 18 2018,November,18,2018,California,Los Angeles (Watts),95th St and Defiance Ave,1,4,West,late 2010s
1745,1257508,November 16 2018,November,16,2018,Arkansas,Little Rock,4405 W 14th St,3,1,South,late 2010s
1746,1256435,November 14 2018,November,14,2018,Louisiana,Baton Rouge,4896 Gus Young Ave,3,1,South,late 2010s
1747,1254225,November 13 2018,November,13,2018,New Mexico,Gallup,CR 1 and Defiance Draw Rd,4,1,West,late 2010s
1748,1254084,November 12 2018,November,12,2018,North Carolina,Dunn,4640 Woods Crossroads Rd,3,1,South,late 2010s
1749,1253361,November 11 2018,November,11,2018,Arizona,Globe,598 N Broad St,3,1,West,late 2010s
1750,1249561,November 7 2018,November,7,2018,California,Thousand Oaks,99 Rolling Oaks Dr,13,2,West,late 2010s
1751,1246727,November 3 2018,November,3,2018,New York,Watertown,136 Franklin St,0,5,Northeast,late 2010s
1752,1247019,November 2 2018,November,2,2018,California,Long Beach (North Long Beach),5800 block of Brayton Ave,0,4,West,late 2010s
1753,1246489,November 2 2018,November,2,2018,Florida,Tallahassee,1950 Thomasville Rd,3,4,South,late 2010s
1754,1245703,November 1 2018,November,1,2018,Minnesota,Minneapolis,3400 block of Girard Ave N,0,5,Midwest,late 2010s
1755,1245274,November 1 2018,November,1,2018,Missouri,Springfield,906 E Locust St,3,2,Midwest,late 2010s
1756,1244754,October 31 2018,October,31,2018,Michigan,Detroit,19000 block of Langholm St,1,3,Midwest,late 2010s
1757,1246059,October 30 2018,October,30,2018,California,Vallejo,Woodrow Ave and Reis Ave,2,3,West,late 2010s
1758,1244424,October 30 2018,October,30,2018,California,Los Angeles,65th Place and Vermont Avenue,0,5,West,late 2010s
1759,1243331,October 29 2018,October,29,2018,California,Riverside,3252 Mission Inn Ave,0,7,West,late 2010s
1760,1243010,October 28 2018,October,28,2018,Arkansas,El Dorado,2 Whites Quarters,2,2,South,late 2010s
1761,1242807,October 27 2018,October,27,2018,Tennessee,Memphis,4275 Lady Slipper Ln,0,5,South,late 2010s
1762,1241819,October 27 2018,October,27,2018,Pennsylvania,Pittsburgh,5898 Wilkins Ave,11,7,Northeast,late 2010s
1763,1242443,October 26 2018,October,26,2018,New Jersey,Jersey City,77 Brinkerhoff St,1,3,Northeast,late 2010s
1764,1240751,October 24 2018,October,24,2018,Illinois,Chicago,6200 block of S King Dr,0,5,Midwest,late 2010s
1765,1238603,October 22 2018,October,22,2018,Illinois,Chicago,9231 S Cottage Grove Av,0,6,Midwest,late 2010s
1766,1237930,October 21 2018,October,21,2018,Florida,Jacksonville,900 block of A Philip Randolph Blvd,1,5,South,late 2010s
1767,1238052,October 21 2018,October,21,2018,Washington,Lakewood,8722 S Tacoma Way,1,3,West,late 2010s
1768,1234087,October 16 2018,October,16,2018,Georgia,Atlanta,Broad St,0,4,South,late 2010s
1769,1233663,October 15 2018,October,15,2018,Tennessee,Columbia,1075 Carters Creek Pike,5,0,South,late 2010s
1770,1232554,October 14 2018,October,14,2018,Texas,Fort Worth,5310 E Rosedale St,0,4,South,late 2010s
1771,1233563,October 14 2018,October,14,2018,Nevada,Las Vegas,2815 W Lake Mead Blvd,3,1,West,late 2010s
1772,1233068,October 14 2018,October,14,2018,California,Palo Alto (East Palo Alto),2500 block of Pulgas Ave,2,2,West,late 2010s
1773,1232288,October 13 2018,October,13,2018,Texas,Taft,511 Wilburn St,4,1,South,late 2010s
1774,1232018,October 13 2018,October,13,2018,Missouri,Saint Louis,400 block of Midlothian Road,0,4,Midwest,late 2010s
1775,1232044,October 12 2018,October,12,2018,South Carolina,Spartanburg,1620 John B White Sr Blvd,0,6,South,late 2010s
1776,1231385,October 12 2018,October,12,2018,Nevada,Las Vegas,6500 block of W Charleston Blvd,0,4,West,late 2010s
1777,1229738,October 8 2018,October,8,2018,Alabama,Birmingham,Joppa Ave,0,4,South,late 2010s
1778,1226923,October 6 2018,October,6,2018,Oklahoma,Tulsa,9453 E 31st St,0,4,South,late 2010s
1779,1226853,October 6 2018,October,6,2018,Texas,Houston,6802 Cullen Blvd,1,3,South,late 2010s
1780,1226384,October 6 2018,October,6,2018,California,Oakland,Williams St and Telegraph Ave,0,6,West,late 2010s
1781,1225631,October 4 2018,October,4,2018,Georgia,Swainsboro,Lucky St,0,4,South,late 2010s
1782,1226179,October 4 2018,October,4,2018,New Mexico,Espanola (Española),1813 N Riverside Dr,1,3,West,late 2010s
1783,1223865,October 3 2018,October,3,2018,South Carolina,Florence,932 Ashton Dr,2,6,South,late 2010s
1784,1223755,October 3 2018,October,3,2018,Pennsylvania,Philadelphia,5101 Germantown Ave,1,4,Northeast,late 2010s
1785,1221758,October 1 2018,October,1,2018,Illinois,Chicago,500 block of S Michigan Ave,2,2,Midwest,late 2010s
1786,1221794,September 30 2018,September,30,2018,California,Compton,1300 E Palmer St,1,3,West,late 2010s
1787,1220912,September 29 2018,September,29,2018,Florida,Orlando,1700 block of 24th St,1,4,South,late 2010s
1788,1220331,September 28 2018,September,28,2018,Pennsylvania,Philadelphia,5100 block of Haverford Ave,2,2,Northeast,late 2010s
1789,1217150,September 24 2018,September,24,2018,Tennessee,Memphis,1528 Ragan St,3,2,South,late 2010s
1790,1215987,September 23 2018,September,23,2018,California,Bakersfield,2600 block of Chandler Court,1,4,West,late 2010s
1791,1215954,September 23 2018,September,23,2018,California,Baldwin Park,3700 block of Loma Lane,0,4,West,late 2010s
1792,1215904,September 22 2018,September,22,2018,New York,Hempstead,Dolan St,0,4,Northeast,late 2010s
1793,1215739,September 21 2018,September,21,2018,District of Columbia,Washington,1800 block of Benning Rd NE,0,4,South,late 2010s
1794,1213926,September 20 2018,September,20,2018,Maryland,Aberdeen,1501 Perryman Rd,4,3,South,late 2010s
1795,1214298,September 20 2018,September,20,2018,New York,Syracuse,1317 Midland Ave,0,5,Northeast,late 2010s
1796,1213223,September 19 2018,September,19,2018,Wisconsin,Middleton,1850 Deming Way,1,4,Midwest,late 2010s
1797,1213293,September 19 2018,September,19,2018,Pennsylvania,Masontown,1 E Church St,1,4,Northeast,late 2010s
1798,1213836,September 19 2018,September,19,2018,Illinois,Chicago,W Cermak Rd and S State St,0,4,Midwest,late 2010s
1799,1212984,September 18 2018,September,18,2018,Louisiana,New Orleans (Algiers),1100 block of Sumner St,0,4,South,late 2010s
1800,1212567,September 18 2018,September,18,2018,Tennessee,Memphis,4622 Faronia Rd,0,4,South,late 2010s
1801,1211659,September 17 2018,September,17,2018,Maryland,Silver Spring,123 Amberleigh Dr,4,1,South,late 2010s
1802,1210742,September 15 2018,September,15,2018,Wisconsin,Milwaukee,820 S 21st St,0,4,Midwest,late 2010s
1803,1209006,September 12 2018,September,12,2018,California,Bakersfield,660 Manwell Blvd,6,0,West,late 2010s
1804,1208397,September 11 2018,September,11,2018,Illinois,Chicago,10600 block of S Bensley Avenue,0,4,Midwest,late 2010s
1805,1206828,September 10 2018,September,10,2018,Tennessee,Memphis,140 Lt George W Lee Ave,0,5,South,late 2010s
1806,1206409,September 9 2018,September,9,2018,Illinois,Elgin,550 S McLean Blvd,1,3,Midwest,late 2010s
1807,1206375,September 9 2018,September,9,2018,Alabama,Auburn,224 W Magnolia St,1,4,South,late 2010s
1808,1206476,September 9 2018,September,9,2018,Florida,Jacksonville,,0,4,South,late 2010s
1809,1206050,September 7 2018,September,7,2018,Minnesota,Minneapolis,2024 N Washington Ave,1,3,Midwest,late 2010s
1810,1204538,September 6 2018,September,6,2018,Ohio,Cincinnati,511 Walnut St,4,2,Midwest,late 2010s
1811,1204486,September 4 2018,September,4,2018,Georgia,Albany,1200 block of Gillespie Ave,0,4,South,late 2010s
1812,1202134,September 2 2018,September,2,2018,Texas,San Antonio,600 block of Morningview St,0,4,South,late 2010s
1813,1202274,September 2 2018,September,2,2018,New Jersey,Paterson,43 12th Ave,2,2,Northeast,late 2010s
1814,1202318,September 2 2018,September,2,2018,Alabama,Birmingham,500 23rd St S,0,7,South,late 2010s
1815,1201885,September 2 2018,September,2,2018,Arkansas,Fort Smith,801 Garrison Ave,0,4,South,late 2010s
1816,1202332,September 2 2018,September,2,2018,California,San Bernardino,1277 East Lynwood Drive,0,8,West,late 2010s
1817,1202437,September 2 2018,September,2,2018,New Jersey,Trenton,Stuyvesant Ave and Bryn Mawr Ave,0,4,Northeast,late 2010s
1818,1201973,September 1 2018,September,1,2018,Florida,Fort Lauderdale (Lauderhill),5225 NW 24th Ct,1,3,South,late 2010s
1819,1201135,September 1 2018,September,1,2018,Ohio,Cleveland,3232 Lakeside Ave East,1,7,Midwest,late 2010s
1820,1200904,August 31 2018,August,31,2018,Colorado,Aurora,1900 block of Peoria St,2,3,West,late 2010s
1821,1197278,August 27 2018,August,27,2018,Arkansas,Pine Bluff,2600 block of W 34th Ave,1,3,South,late 2010s
1822,1196028,August 26 2018,August,26,2018,Florida,Jacksonville,2 Independent Dr,3,9,South,late 2010s
1823,1195537,August 25 2018,August,25,2018,Virginia,Richmond,4 N 18th St,0,5,South,late 2010s
1824,1196051,August 25 2018,August,25,2018,Tennessee,Nashville,1564 9th Ave N,1,4,South,late 2010s
1825,1194315,August 23 2018,August,23,2018,Pennsylvania,Philadelphia,5800 block of Oakland St,0,4,Northeast,late 2010s
1826,1194598,August 23 2018,August,23,2018,Maryland,Baltimore,1700 block of Homestead St,0,4,South,late 2010s
1827,1194057,August 22 2018,August,22,2018,Missouri,Saint Louis,I-64 and Jefferson Ave,0,4,Midwest,late 2010s
1828,1192788,August 21 2018,August,21,2018,Tennessee,Memphis,2119 E Alcy Rd,0,4,South,late 2010s
1829,1191368,August 20 2018,August,20,2018,Tennessee,Jackson,60 Heritage Square,1,4,South,late 2010s
1830,1192036,August 20 2018,August,20,2018,Ohio,Cleveland,E 94th St and Kinsman Rd,1,3,Midwest,late 2010s
1831,1191279,August 19 2018,August,19,2018,Illinois,Chicago,7400 block of S Dante Ave,0,5,Midwest,late 2010s
1832,1190035,August 18 2018,August,18,2018,New York,Bronx,925 Allerton Ave,0,4,Northeast,late 2010s
1833,1189717,August 17 2018,August,17,2018,Illinois,Chicago,1600 block of W 65th St,0,7,Midwest,late 2010s
1834,1188597,August 15 2018,August,15,2018,South Carolina,Greenwood,104 Mimosa Ct,0,5,South,late 2010s
1835,1186888,August 14 2018,August,14,2018,Pennsylvania,Wyncote,1000 S Easton Rd,0,5,Northeast,late 2010s
1836,1185520,August 12 2018,August,12,2018,California,Clearlake,4786 Yarrington Ct,4,1,West,late 2010s
1837,1185622,August 12 2018,August,12,2018,Pennsylvania,Pittsburgh (East Liberty),5600 block of Broad St,0,4,Northeast,late 2010s
1838,1186061,August 11 2018,August,11,2018,California,San Francisco,Geneva St and Mission St,1,4,West,late 2010s
1839,1184607,August 11 2018,August,11,2018,Colorado,Thornton,4050 E 100th Ave,1,3,West,late 2010s
1840,1185040,August 11 2018,August,11,2018,Ohio,Columbus,1280 Summit St,0,4,Midwest,late 2010s
1841,1184992,August 10 2018,August,10,2018,Missouri,Saint Louis,1515 N 13th St,0,4,Midwest,late 2010s
1842,1184206,August 10 2018,August,10,2018,Michigan,Detroit,6300 block of Vinewood St,0,4,Midwest,late 2010s
1843,1182893,August 8 2018,August,8,2018,New Jersey,Paterson,Mercer St and Franklin St,0,4,Northeast,late 2010s
1844,1182717,August 8 2018,August,8,2018,Pennsylvania,Philadelphia,North 12th Street and West Huntingdon Street,2,4,Northeast,late 2010s
1845,1179935,August 5 2018,August,5,2018,Illinois,Chicago,50 block of N Leclaire Ave,1,4,Midwest,late 2010s
1846,1179619,August 5 2018,August,5,2018,Illinois,Chicago,1300 block of S Millard Ave,1,5,Midwest,late 2010s
1847,1179607,August 5 2018,August,5,2018,Illinois,Chicago,1300 block of W 76th St,0,8,Midwest,late 2010s
